,source,target,co-occurrence_count,Unnamed: 0,vref,translation_score
10366,reserva,betoret,1,33308.0,415.0,2.98561390540376e-44
10367,reserva,borillo,1,47122.0,592.0,2.98561390540376e-44
10368,reserva,borrás,1,52279.0,644.0,3.338933941196098e-44
10369,reserva,botella,1,69776.0,845.0,3.243351392706311e-44
10370,reserva,cabedo,2,37317.0,454.0,7.651141543851853e-45
10371,reserva,calatayud,1,1759.0,23.0,3.338933941196098e-44
10372,reserva,calleja,1,61252.0,744.0,2.9464278186143823e-44
10373,reserva,carmelo,1,15436.0,203.0,2.908215550470983e-44
10374,reserva,colomer,1,72217.0,879.0,1.2093755762856474e-44
10375,reserva,double,9,22737.0,288.8888888888889,2.5262731745128663e-46
10376,reserva,dulce,1,43320.0,543.0,3.15285240249118e-44
10377,reserva,díaz,1,65022.0,795.0,3.0670550824489854e-44
10378,reserva,enrique,1,65021.0,795.0,1.2373001810278493e-44
10379,reserva,espinosa,1,17033.0,229.0,2.834575312394031e-44
10380,reserva,for,56,40174.28571428572,498.01785714285717,0.0113368161324404
10381,reserva,francisco,1,69775.0,845.0,3.243351392706311e-44
10382,reserva,good,4,31594.75,396.5,1.1215726585623149e-45
10383,reserva,guijarro,1,16526.0,221.0,3.197491242391738e-44
10384,reserva,gumbau,1,43321.0,543.0,3.15285240249118e-44
10385,reserva,have,52,40301.807692307695,499.1730769230769,0.0137252396849307
10386,reserva,i,53,37576.90566037736,466.811320754717,1.5697312383391022e-08
10387,reserva,ibánez,1,70512.0,856.0,3.197491242391738e-44
10388,reserva,inmaculada,1,72216.0,879.0,1.2407888144434383e-44
10389,reserva,isabel,1,74448.0,907.0,2.9464278186143823e-44
10390,reserva,jiménez,1,4844.0,66.0,2.908215550470983e-44
10391,reserva,julia,2,40428.0,492.0,1.2636249099484512e-44
10392,reserva,made,47,36724.617021276594,456.25531914893617,0.0667175860760392
10393,reserva,martínez,1,57726.0,708.0,3.197491242391738e-44
10394,reserva,miguel,1,6374.0,86.0,3.197491242391738e-44
10395,reserva,mira,1,67565.0,825.0,2.8345751839170824e-44
10396,reserva,miralles,1,10495.0,147.0,1.1975835292322416e-44
10397,reserva,miss,1,61251.0,744.0,1.1975835292322416e-44
10398,reserva,moliner,1,8186.0,116.0,3.2904817954559704e-44
10399,reserva,mountain,2,40482.5,497.0,3.968265652071941e-45
10400,reserva,mr,5,35749.2,448.8,6.011493868953497e-46
10401,reserva,mrs,1,16525.0,221.0,1.576077209281721e-45
10402,reserva,of,7,37242.57142857143,464.7142857142857,2.4287026623993844e-45
10403,reserva,ortiz,1,10556.0,148.0,1.306681349168462e-44
10404,reserva,padilla,1,18534.0,246.0,3.2904817954559704e-44
10405,reserva,paloma,1,33307.0,415.0,1.2319014058249635e-44
10406,reserva,peris,1,15437.0,203.0,2.908215550470983e-44
10407,reserva,pilar,1,4843.0,66.0,2.908215550470983e-44
10408,reserva,pérez,1,48042.0,599.0,2.8709424321609344e-44
10409,reserva,quiet,10,32248.0,403.6,2.5262731745128663e-46
10410,reserva,ramos,1,58299.0,713.0,3.15285240249118e-44
10411,reserva,ramírez,1,6375.0,86.0,1.2461789613748664e-44
10412,reserva,reservation,64,37962.609375,471.09375,0.755649284259304
10413,reserva,ricardo,2,48888.0,606.0,1.1975835292322416e-44
10414,reserva,roberto,2,28638.0,365.5,1.2120493968148468e-44
10415,reserva,room,26,41727.653846153844,516.6923076923077,2.5262731745128663e-46
10416,reserva,rosario,1,184.0,1.0,7.522543806606905e-45
10417,reserva,salsas,1,21643.0,284.0,2.8709424321609344e-44
10418,reserva,sea,3,30182.666666666668,383.3333333333333,4.4152764090973195e-45
10419,reserva,sergio,1,8185.0,116.0,7.965204099632787e-45
10420,reserva,shower,4,30808.0,391.25,2.060606729771459e-45
10421,reserva,single,3,47817.333333333336,591.6666666666666,2.735189493585275e-46
10422,reserva,susana,1,18533.0,246.0,3.2904817954559704e-44
10423,reserva,telephone,12,38199.916666666664,474.0833333333333,4.300705250729813e-46
10424,reserva,teresa,2,64118.0,782.0,1.1580531188281245e-44
10425,reserva,the,7,37243.57142857143,464.7142857142857,2.5262731745128663e-46
10426,reserva,town,2,44599.5,554.5,1.211081213808915e-44
10427,reserva,tv,11,40499.818181818184,502.0,3.739315663304424e-46
10428,reserva,view,10,33332.9,418.6,1.1385977764431853e-45
10429,reserva,vilanova,2,77617.0,944.5,1.238999480082336e-44
10430,reserva,virginia,1,48041.0,599.0,1.231901313273698e-44
10431,reserva,vázquez,1,43727.0,548.0,3.243351392706311e-44
10432,reserva,we,11,39800.36363636364,491.72727272727275,2.5262731745128663e-46
10433,reserva,with,18,35997.166666666664,448.77777777777777,2.6032438552702846e-46
10434,reservada,a,44,39207.318181818184,485.54545454545456,0.0039377521396954
10435,reservada,air,1,66555.0,813.0,6.9243695152777865e-46
10436,reservada,and,7,43274.71428571428,534.4285714285714,4.5960986803019295e-46
10437,reservada,barberá,1,38880.0,487.0,3.2904817954559704e-44
10438,reservada,bath,1,77602.0,946.0,1.285635162215642e-45
10439,reservada,bathroom,1,40121.0,499.0,1.29656791281698e-45
10440,reservada,booked,29,36133.724137931036,448.55172413793105,0.5578380205966766
10441,reservada,cabo,1,54763.0,672.0,3.0258102895764e-44
10442,reservada,cantero,1,3115.0,44.0,2.9464278186143823e-44
10443,reservada,conditioning,1,66556.0,813.0,9.083642174738252e-46
10444,reservada,cornelles,1,63187.0,773.0,1.2461789613748664e-44
10445,reservada,days,1,54758.0,672.0,2.016799107315528e-45
10446,reservada,double,5,47827.0,591.2,4.5960986803019295e-46
10447,reservada,eighteen,1,54757.0,672.0,1.231899462250059e-44
10448,reservada,federico,1,63186.0,773.0,1.2682192144647973e-44
10449,reservada,for,14,49816.28571428572,613.9285714285714,4.5960986803019295e-46
10450,reservada,friday,1,4431.0,62.0,2.980209601099191e-45
10451,reservada,good,2,27194.0,338.5,1.1215726585623149e-45
10452,reservada,have,29,36132.724137931036,448.55172413793105,0.4030704039642372
10453,reservada,herrero,1,77607.0,946.0,5.543510723662561e-42
10454,reservada,i,20,30954.25,385.25,0.0003202324343968
10455,reservada,jesús,1,38879.0,487.0,7.965204099632787e-45
10456,reservada,josé,1,77606.0,946.0,1.238999480082336e-44
10457,reservada,llopis,1,37947.0,478.0,3.243351392706311e-44
10458,reservada,luis,1,37946.0,478.0,3.243351392706311e-44
10459,reservada,manuela,1,28524.0,366.0,3.0670817698887804e-44
10460,reservada,mountain,1,3112.0,44.0,3.968265652071941e-45
10461,reservada,mr,4,56855.25,697.25,6.011493868953498e-46
10462,reservada,mrs,1,54762.0,672.0,1.576077209281721e-45
10463,reservada,next,2,28700.0,357.5,2.978741679917876e-45
10464,reservada,night,1,63183.0,773.0,2.5527242491200608e-45
10465,reservada,of,1,3110.0,44.0,2.4287026623993844e-45
10466,reservada,orenga,1,59449.0,724.0,3.2904817954559704e-44
10467,reservada,ortiz,1,56504.0,691.0,1.306681349168462e-44
10468,reservada,quiet,6,26295.166666666668,331.5,4.5960986803019295e-46
10469,reservada,room,29,36136.31034482759,448.55172413793105,6.292993251265701e-45
10470,reservada,rosario,1,3114.0,44.0,7.522543806606905e-45
10471,reservada,sergio,1,59448.0,724.0,7.965204099632787e-45
10472,reservada,seventeenth,1,35451.0,439.0,3.338933941196098e-44
10473,reservada,single,6,39621.5,491.5,4.5960986803019295e-46
10474,reservada,sunday,1,52971.0,653.0,1.0104451548449361e-44
10475,reservada,telephone,5,49011.4,605.0,4.5960986803019295e-46
10476,reservada,the,2,19280.5,241.5,4.5960986803019295e-46
10477,reservada,today,1,78043.0,950.0,6.738404080956581e-46
10478,reservada,tomorrow,1,77604.0,946.0,4.5960986803019295e-46
10479,reservada,tonight,1,28522.0,366.0,1.769485183743896e-45
10480,reservada,tv,5,39375.8,487.2,4.5960986803019295e-46
10481,reservada,until,4,42612.5,525.0,5.263691855041132e-46
10482,reservada,valls,1,28525.0,366.0,3.067028466279749e-44
10483,reservada,viciano,1,52975.0,653.0,1.2534411263788804e-44
10484,reservada,view,2,27195.0,338.5,1.1385977764431853e-45
10485,reservada,we,9,47637.22222222222,589.2222222222222,4.602679177860991e-46
10486,reservada,with,6,41356.166666666664,511.5,4.5960986803019295e-46
10487,reservada,ángel,1,52974.0,653.0,3.0670550824489854e-44
10488,reservadas,a,2,32026.5,398.0,3.957316356500454e-45
10489,reservadas,booked,3,37592.0,466.6666666666667,0.4670396269379438
10490,reservadas,for,1,57269.0,703.0,3.957316356500454e-45
10491,reservadas,have,3,37591.0,466.6666666666667,0.4279090710351901
10492,reservadas,night,1,57271.0,703.0,3.957316356500454e-45
10493,reservadas,quiet,1,48733.0,604.0,3.957316356500454e-45
10494,reservadas,rooms,3,37594.333333333336,466.6666666666667,3.957316356500454e-45
10495,reservadas,telephone,1,6784.0,93.0,3.957316356500454e-45
10496,reservadas,two,3,37593.0,466.6666666666667,3.957316356500454e-45
10497,reservadas,we,3,37590.0,466.6666666666667,3.957316356500454e-45
10498,reservadas,with,1,6782.0,93.0,3.957316356500454e-45
10499,reservado,a,49,37946.4693877551,470.7755102040816,0.004388120876754
10500,reservado,after,1,5512.0,70.0,7.132115071589335e-45
10501,reservado,and,4,28359.75,358.25,3.645119017172811e-46
10502,reservado,bath,2,13451.5,180.0,1.285635162215642e-45
10503,reservado,booked,38,39739.92105263158,492.1578947368421,0.5562940795867223
10504,reservado,cabedo,1,30273.0,383.0,7.651141543851853e-45
10505,reservado,colomer,1,75373.0,918.0,1.2093755762856474e-44
10506,reservado,cornelles,1,40723.0,507.0,1.2461789613748664e-44
10507,reservado,day,1,5511.0,70.0,1.6042006242588828e-45
10508,reservado,double,9,40392.88888888889,497.6666666666667,3.4791261709432943e-46
10509,reservado,emilio,1,57909.0,710.0,1.2534411263788804e-44
10510,reservado,enrique,1,7135.0,98.0,1.2373001810278493e-44
10511,reservado,february,1,64426.0,789.0,3.991924136802934e-44
10512,reservado,fernández,2,43025.5,530.0,1.2682192144647973e-44
10513,reservado,first,1,52727.0,651.0,5.565417291102543e-45
10514,reservado,for,17,34843.529411764706,433.5882352941176,3.4791261709432943e-46
10515,reservado,gerardo,1,13770.0,184.0,1.2534411263788804e-44
10516,reservado,gregorio,1,30272.0,383.0,1.2534411263788804e-44
10517,reservado,gómez,1,23844.0,301.0,2.8709424321609344e-44
10518,reservado,have,38,39738.92105263158,492.1578947368421,0.4114862933267122
10519,reservado,i,25,38322.6,475.72,0.0002873945132431
10520,reservado,inmaculada,1,75372.0,918.0,1.2407888144434383e-44
10521,reservado,lobo,1,52731.0,651.0,3.169307406910091e-44
10522,reservado,montero,1,68924.0,837.0,3.197491242391738e-44
10523,reservado,mountain,1,23838.0,301.0,3.968265652071941e-45
10524,reservado,mr,4,24534.75,309.25,6.011493868953498e-46
10525,reservado,mrs,3,39048.0,485.6666666666667,1.576077209281721e-45
10526,reservado,november,1,52725.0,651.0,1.1712684974700825e-44
10527,reservado,of,1,23836.0,301.0,2.4287026623993844e-45
10528,reservado,paches,1,57910.0,710.0,1.2461789613748664e-44
10529,reservado,paloma,1,68923.0,837.0,1.2319014058249635e-44
10530,reservado,quereda,1,8044.0,114.0,3.197491242391738e-44
10531,reservado,quiet,11,30151.0,377.27272727272725,3.4791261709432947e-46
10532,reservado,roda,1,2108.0,27.0,3.2904817954559704e-44
10533,reservado,room,37,39573.62162162162,489.86486486486484,5.827033900669453e-45
10534,reservado,rooms,1,45996.0,577.0,4.4934427298091965e-46
10535,reservado,rosario,1,40722.0,507.0,7.522543806606905e-45
10536,reservado,ródenas,1,13771.0,184.0,3.109388441998107e-44
10537,reservado,santos,1,17931.0,238.0,1.626569518472834e-44
10538,reservado,second,1,64428.0,789.0,6.229315393988844e-45
10539,reservado,shower,1,57902.0,710.0,2.060606729771459e-45
10540,reservado,silvia,1,8043.0,114.0,3.197491242391738e-44
10541,reservado,single,7,35654.28571428572,448.0,3.4791261709432943e-46
10542,reservado,telephone,4,36439.75,452.25,4.300705250729813e-46
10543,reservado,ten,1,40719.0,507.0,1.660859079885869e-45
10544,reservado,the,4,36625.0,452.75,3.4791261709432943e-46
10545,reservado,today,2,33418.5,418.0,6.738404080956581e-46
10546,reservado,tomorrow,2,17891.5,226.5,3.4791261709432943e-46
10547,reservado,tomás,1,60674.0,739.0,3.15285240249118e-44
10548,reservado,tv,4,35207.5,440.75,3.739315663304424e-46
10549,reservado,two,1,45995.0,577.0,4.2953901567846784e-46
10550,reservado,until,4,38231.75,473.25,5.263691855041132e-46
10551,reservado,velasco,1,7136.0,98.0,3.197491242391738e-44
10552,reservado,view,1,23835.0,301.0,1.1385977764431853e-45
10553,reservado,víctor,1,52730.0,651.0,1.2461789613748664e-44
10554,reservado,we,13,42459.692307692305,523.7692307692307,4.1510845934759935e-46
10555,reservado,weeks,1,40720.0,507.0,3.15285240249118e-44
10556,reservado,with,8,30224.125,379.75,3.4791261709432943e-46
10557,reservamos,a,13,51532.307692307695,636.3076923076923,9.729341662261188e-46
10558,reservamos,after,1,65616.0,801.0,7.132115071589335e-45
10559,reservamos,air,1,65611.0,801.0,8.182400193623887e-46
10560,reservamos,booked,14,54356.5,669.5714285714286,0.4685774510626536
10561,reservamos,carpio,1,50837.0,629.0,3.197491242391738e-44
10562,reservamos,conditioning,1,65612.0,801.0,9.083642174738252e-46
10563,reservamos,day,1,65615.0,801.0,1.6042006242588828e-45
10564,reservamos,days,2,49026.5,608.0,2.016799107315528e-45
10565,reservamos,double,3,40853.666666666664,509.0,8.182400193623887e-46
10566,reservamos,for,6,54626.5,674.3333333333334,8.182400193623887e-46
10567,reservamos,juan,1,79558.0,970.0,3.338933941196098e-44
10568,reservamos,lidia,1,48487.0,602.0,1.260787371041051e-44
10569,reservamos,llorens,1,48488.0,602.0,3.224965800659985e-44
10570,reservamos,micaela,1,50836.0,629.0,3.197491242391738e-44
10571,reservamos,next,1,23035.0,296.0,2.978741679917876e-45
10572,reservamos,night,1,50834.0,629.0,2.5527242491200608e-45
10573,reservamos,quiet,2,44663.5,555.0,8.182400193623887e-46
10574,reservamos,room,11,52533.0,648.0909090909091,8.182400193623887e-46
10575,reservamos,rooms,3,61055.0,748.3333333333334,8.182400193623887e-46
10576,reservamos,rubio,1,79559.0,970.0,3.338933941196098e-44
10577,reservamos,single,4,61014.25,749.25,8.182400193623887e-46
10578,reservamos,the,1,65614.0,801.0,8.182400193623887e-46
10579,reservamos,thirty,1,48484.0,602.0,1.54658685774318e-41
10580,reservamos,thursday,1,23036.0,296.0,3.1096175983313444e-45
10581,reservamos,tomorrow,1,65617.0,801.0,8.182400193623887e-46
10582,reservamos,tv,1,41244.0,514.0,8.182400193623887e-46
10583,reservamos,twentynine,1,49567.0,614.0,1.3227042556517148e-44
10584,reservamos,two,3,61053.666666666664,748.3333333333334,8.182400193623887e-46
10585,reservamos,until,2,44323.5,548.5,8.182400193623887e-46
10586,reservamos,we,14,54355.5,669.5714285714286,0.5011680955781117
10587,reservamos,with,2,53426.0,657.5,8.182400193623887e-46
10588,reservar,a,32,39946.9375,494.3125,1.0571863841838178e-06
10589,reservar,after,1,69932.0,847.0,7.132115071589335e-45
10590,reservar,air,3,47131.0,578.6666666666666,6.9243695152777865e-46
10591,reservar,book,37,40365.56756756757,499.6216216216216,0.8352165231630329
10592,reservar,conditioning,3,47132.0,578.6666666666666,9.083642174738252e-46
10593,reservar,could,13,42349.0,523.5384615384615,4.4171887585767416e-46
10594,reservar,day,2,48649.0,600.5,1.6042006242588828e-45
10595,reservar,days,3,32616.0,404.3333333333333,2.016799107315528e-45
10596,reservar,double,6,29380.166666666668,364.3333333333333,3.5437074395617274e-46
10597,reservar,fifteen,1,16187.0,210.0,3.338933941196098e-44
10598,reservar,first,1,23611.0,300.0,5.565417291102543e-45
10599,reservar,for,14,38309.57142857143,474.0,3.5437074395617274e-46
10600,reservar,i,25,39209.28,485.6,0.0706430343930444
10601,reservar,like,7,39824.857142857145,493.14285714285717,8.918397035997778e-31
10602,reservar,next,1,17452.0,231.0,2.978741679917876e-45
10603,reservar,night,1,1296.0,16.0,2.5527242491200608e-45
10604,reservar,nights,1,5901.0,75.0,5.690166483422313e-45
10605,reservar,november,1,23609.0,300.0,1.1712684974700825e-44
10606,reservar,please,16,39324.875,488.625,3.5437074395617274e-46
10607,reservar,quiet,6,44954.833333333336,555.3333333333334,3.5437074395617274e-46
10608,reservar,room,27,42330.48148148148,522.7777777777778,3.550982016959259e-46
10609,reservar,rooms,10,35069.7,437.1,4.4934427298091965e-46
10610,reservar,saturday,1,17453.0,231.0,5.679010812101017e-45
10611,reservar,seven,1,77518.0,945.0,6.664927032686853e-46
10612,reservar,single,8,39265.875,487.25,3.5437074395617274e-46
10613,reservar,telephone,2,39291.5,485.0,4.300705250729813e-46
10614,reservar,the,5,34214.2,428.2,3.5437074395617274e-46
10615,reservar,this,2,71848.0,877.5,3.6496407086557424e-45
10616,reservar,to,24,39289.125,486.6666666666667,0.2717915202699655
10617,reservar,today,1,53500.0,657.0,6.738404080956581e-46
10618,reservar,tomorrow,1,69933.0,847.0,3.5437074395617274e-46
10619,reservar,tonight,4,44642.0,550.75,1.769485183743896e-45
10620,reservar,twenty,1,4140.0,58.0,3.1560623187263024e-44
10621,reservar,twentyeighth,1,49636.0,615.0,5.851782882384386e-45
10622,reservar,twentyfifth,1,8562.0,122.0,3.338933941196098e-44
10623,reservar,twentyfirst,1,19336.0,257.0,3.212001599885896e-44
10624,reservar,twentyfive,1,5900.0,75.0,3.338933941196098e-44
10625,reservar,two,10,35068.1,437.1,4.2953901567846784e-46
10626,reservar,until,6,31419.333333333332,395.3333333333333,5.263691855041132e-46
10627,reservar,want,17,39067.117647058825,484.0,0.0135797708646866
10628,reservar,we,12,42766.833333333336,528.8333333333334,0.0019166207757079997
10629,reservar,week,3,57292.333333333336,706.0,1.6166415787363256e-45
10630,reservar,with,5,43993.8,541.2,3.5437074395617274e-46
10631,reservar,would,7,39823.857142857145,493.14285714285717,3.5437074395617274e-46
10632,reservé,a,22,43636.59090909091,537.3181818181819,0.0003098834259769
10633,reservé,alicia,1,34640.0,429.0,1.217258596874441e-44
10634,reservé,amelia,1,14801.0,196.0,3.1974913172225485e-44
10635,reservé,and,3,48750.333333333336,594.3333333333334,9.003352200439023e-46
10636,reservé,andrés,1,78676.0,958.0,2.908215550470983e-44
10637,reservé,bath,1,78668.0,958.0,1.285635162215642e-45
10638,reservé,booked,14,34111.857142857145,424.5,0.517138282262065
10639,reservé,celestino,1,39233.0,492.0,3.0670550824489854e-44
10640,reservé,double,5,39531.0,490.4,9.003352200439023e-46
10641,reservé,for,12,38891.666666666664,481.25,9.003352200439023e-46
10642,reservé,gerardo,1,25293.0,320.0,1.2534411263788804e-44
10643,reservé,good,2,70089.0,851.5,1.1215726585623149e-45
10644,reservé,i,14,34110.857142857145,424.5,0.4387815192331573
10645,reservé,marina,1,55040.0,675.0,7.54296078441312e-45
10646,reservé,miralles,1,55041.0,675.0,1.1975835292322416e-44
10647,reservé,miss,1,55039.0,675.0,1.1975835292322416e-44
10648,reservé,morales,1,34641.0,429.0,3.421859240666863e-44
10649,reservé,mr,3,29092.666666666668,360.6666666666667,9.003352200439023e-46
10650,reservé,mrs,1,6070.0,80.0,1.576077209281721e-45
10651,reservé,nights,1,39231.0,492.0,5.690166483422313e-45
10652,reservé,paches,1,25294.0,320.0,1.2461789613748664e-44
10653,reservé,peinado,1,14802.0,196.0,3.1974911675609294e-44
10654,reservé,puig,1,39234.0,492.0,3.0670550824489854e-44
10655,reservé,quiet,5,40490.4,503.2,9.003352200439023e-46
10656,reservé,rafael,1,55919.0,682.0,3.197491242391738e-44
10657,reservé,room,14,34114.57142857143,424.5,9.003352200439023e-46
10658,reservé,sanz,1,78677.0,958.0,2.908215550470983e-44
10659,reservé,soler,1,55920.0,682.0,3.197491242391738e-44
10660,reservé,telephone,2,34186.0,419.5,9.003352200439023e-46
10661,reservé,tena,1,6071.0,80.0,3.109388441998107e-44
10662,reservé,today,2,31389.0,388.0,9.003352200439023e-46
10663,reservé,tonight,1,55037.0,675.0,1.769485183743896e-45
10664,reservé,tv,3,65071.666666666664,792.6666666666666,9.003352200439023e-46
10665,reservé,twentysix,1,39230.0,492.0,3.0670550824489854e-44
10666,reservé,view,2,70090.0,851.5,1.1385977764431853e-45
10667,reservé,with,4,50515.25,618.0,9.003352200439023e-46
10668,ricardo,a,10,54690.9,670.4,1.2179435760493445e-44
10669,ricardo,and,2,49244.0,606.0,1.2179435760493445e-44
10670,ricardo,bath,2,49244.5,606.0,1.2179435760493445e-44
10671,ricardo,double,1,21966.0,284.0,1.2179435760493445e-44
10672,ricardo,for,4,49239.5,606.0,1.2179435760493445e-44
10673,ricardo,have,2,49228.5,606.0,1.2179435760493445e-44
10674,ricardo,i,2,49227.5,606.0,1.2179435760493445e-44
10675,ricardo,made,1,76498.0,928.0,1.2179435760493445e-44
10676,ricardo,mountain,1,76511.0,928.0,1.2179435760493445e-44
10677,ricardo,of,2,49240.0,606.0,1.2179435760493445e-44
10678,ricardo,quiet,1,21965.0,284.0,1.2179435760493445e-44
10679,ricardo,reservation,2,49231.0,606.0,1.2179435760493445e-44
10680,ricardo,ricardo,2,49248.0,606.0,0.8811963159084528
10681,ricardo,room,2,49235.0,606.0,1.2179435760493445e-44
10682,ricardo,salsas,1,21979.0,284.0,2.8709424321609344e-44
10683,ricardo,telephone,1,76506.0,928.0,1.2179435760493445e-44
10684,ricardo,the,2,49241.0,606.0,1.2179435760493445e-44
10685,ricardo,town,1,21973.0,284.0,1.2179435760493445e-44
10686,ricardo,tv,1,76516.0,928.0,1.2179435760493445e-44
10687,ricardo,view,2,49239.0,606.0,1.2179435760493445e-44
10688,ricardo,vilanova,1,76519.0,928.0,1.238999480082336e-44
10689,ricardo,with,2,49236.0,606.0,1.2179435760493445e-44
10690,rivera,is,1,8152.0,115.0,3.4927773738241895e-44
10691,rivera,jesús,1,8153.0,115.0,3.4927773738241895e-44
10692,rivera,my,1,8150.0,115.0,3.4927773738241895e-44
10693,rivera,name,1,8151.0,115.0,3.4927773738241895e-44
10694,rivera,rivera,1,8154.0,115.0,0.9535050292471752
10695,roberto,a,5,19725.0,256.0,1.283345442646782e-44
10696,roberto,and,1,13722.0,183.0,1.283345442646782e-44
10697,roberto,arnau,1,13727.0,183.0,3.0670550824489854e-44
10698,roberto,for,3,23731.333333333332,304.6666666666667,1.283345442646782e-44
10699,roberto,i,2,28730.5,365.5,1.283345442646782e-44
10700,roberto,made,2,28731.5,365.5,1.283345442646782e-44
10701,roberto,reservation,2,28733.5,365.5,1.283345442646782e-44
10702,roberto,roberto,2,28740.0,365.5,0.9285153256167268
10703,roberto,room,1,13718.0,183.0,1.283345442646782e-44
10704,roberto,telephone,1,13724.0,183.0,1.283345442646782e-44
10705,roberto,tv,1,13721.0,183.0,1.283345442646782e-44
10706,roberto,vázquez,1,43755.0,548.0,3.243351392706311e-44
10707,roberto,with,1,13719.0,183.0,1.283345442646782e-44
10708,roda,a,1,2160.0,27.0,3.338933941196098e-44
10709,roda,booked,1,2159.0,27.0,3.338933941196098e-44
10710,roda,for,1,2162.0,27.0,3.338933941196098e-44
10711,roda,have,1,2158.0,27.0,3.338933941196098e-44
10712,roda,i,1,2157.0,27.0,3.338933941196098e-44
10713,roda,mr,1,2163.0,27.0,3.338933941196098e-44
10714,roda,roda,1,2164.0,27.0,0.8975502965499732
10715,roda,room,1,2161.0,27.0,3.338933941196098e-44
10716,rosario,a,8,6591.0,80.375,7.651133015629294e-45
10717,rosario,and,2,1918.5,22.5,7.651133015629294e-45
10718,rosario,booked,2,22108.5,275.5,7.651133015629294e-45
10719,rosario,cabedo,1,432.0,1.0,7.651141543851853e-45
10720,rosario,cantero,1,3419.0,44.0,2.9464278186143823e-44
10721,rosario,cornelles,1,40822.0,507.0,1.2461789613748664e-44
10722,rosario,double,1,422.0,1.0,7.651133015629294e-45
10723,rosario,for,5,17180.6,212.0,7.876203065141491e-45
10724,rosario,good,1,3412.0,44.0,7.651133015629294e-45
10725,rosario,have,3,14876.666666666666,184.0,7.651133015629294e-45
10726,rosario,i,2,1907.5,22.5,7.651133015629294e-45
10727,rosario,made,1,416.0,1.0,7.651133015629294e-45
10728,rosario,mountain,1,3416.0,44.0,7.651133015629294e-45
10729,rosario,of,1,3414.0,44.0,7.651133015629294e-45
10730,rosario,quiet,2,1913.0,22.5,7.651133015629294e-45
10731,rosario,reservation,1,418.0,1.0,7.651133015629294e-45
10732,rosario,room,3,14881.666666666666,184.0,7.651133015629294e-45
10733,rosario,rosario,3,14890.0,184.0,0.9104123518053807
10734,rosario,telephone,1,426.0,1.0,7.651133015629294e-45
10735,rosario,ten,1,40818.0,507.0,7.651133015629294e-45
10736,rosario,the,1,3415.0,44.0,7.651133015629294e-45
10737,rosario,tv,2,1919.0,22.5,7.651133015629294e-45
10738,rosario,view,1,3413.0,44.0,7.651133015629294e-45
10739,rosario,we,1,40812.0,507.0,7.651133015629294e-45
10740,rosario,weeks,1,40819.0,507.0,3.15285240249118e-44
10741,rosario,with,2,1915.5,22.5,7.651133015629294e-45
10742,rubio,a,1,79604.0,970.0,3.388761985017076e-44
10743,rubio,booked,1,79603.0,970.0,3.388761985017076e-44
10744,rubio,for,1,79606.0,970.0,3.388761985017076e-44
10745,rubio,juan,1,79607.0,970.0,3.388761985017076e-44
10746,rubio,room,1,79605.0,970.0,3.388761985017076e-44
10747,rubio,rubio,1,79608.0,970.0,0.9109447440879194
10748,rubio,we,1,79602.0,970.0,3.388761985017076e-44
10749,ruido,a,5,48393.6,595.8,3.1807247215930524e-45
10750,ruido,can,1,75210.0,915.0,3.1807247215930524e-45
10751,ruido,i,1,16031.0,207.0,3.1807247215930524e-45
10752,ruido,in,3,42869.0,531.0,3.1807247215930524e-45
10753,ruido,is,3,42864.333333333336,531.0,3.1807247215930524e-45
10754,ruido,like,1,16033.0,207.0,3.1807247215930524e-45
10755,ruido,lot,2,37413.5,466.0,1.4097410889845844e-44
10756,ruido,mind,1,75887.0,925.0,3.1807247215930524e-45
10757,ruido,move,2,45623.5,561.0,3.1807247215930524e-45
10758,ruido,moving,1,75888.0,925.0,1.476468471006777e-44
10759,ruido,much,1,53772.0,661.0,3.1807247215930524e-45
10760,ruido,noise,3,42868.0,531.0,0.3623264165123235
10761,ruido,of,2,37414.5,466.0,3.1807247215930524e-45
10762,ruido,please,1,16040.0,207.0,3.1807247215930524e-45
10763,ruido,quieter,3,55715.333333333336,682.3333333333334,0.2901002317593516
10764,ruido,room,6,49293.666666666664,606.6666666666666,0.6044737388085071
10765,ruido,the,3,42870.0,531.0,6.25758923900984e-17
10766,ruido,there,3,42863.333333333336,531.0,3.1807247215930524e-45
10767,ruido,to,4,45793.5,563.5,3.1807247215930524e-45
10768,ruido,too,1,53771.0,661.0,3.1807247215930524e-45
10769,ruido,us,2,75551.0,920.0,3.1807247215930524e-45
10770,ruido,would,2,45958.5,566.0,3.1807247215930524e-45
10771,ruido,you,2,75548.5,920.0,3.1807247215930524e-45
10772,ruidosa,a,1,71232.0,862.0,2.556143743175546e-44
10773,ruidosa,is,1,19029.0,253.0,2.556143743175546e-44
10774,ruidosa,like,1,71228.0,862.0,2.556143743175546e-44
10775,ruidosa,move,1,71230.0,862.0,2.556143743175546e-44
10776,ruidosa,noisy,1,19031.0,253.0,0.9389054778771398
10777,ruidosa,please,1,71235.0,862.0,0.0020570827842781
10778,ruidosa,quieter,1,71233.0,862.0,0.0432037144077828
10779,ruidosa,room,2,45131.0,557.5,2.556143743175546e-44
10780,ruidosa,the,1,19027.0,253.0,2.556143743175546e-44
10781,ruidosa,to,2,71230.0,862.0,2.556143743175546e-44
10782,ruidosa,too,1,19030.0,253.0,2.556143743175546e-44
