,vref,source,target,translation_score
1299,GEN 1:7,divided,רָקִ֑יעַ,2.3775972047277766e-41
1300,GEN 1:7,divided,וַֽ,2.3775972047277766e-41
1301,GEN 1:7,divided,יְהִי,4.142354192664089e-43
1302,GEN 1:7,divided,כֵֽן,4.142354192664089e-43
1303,GEN 1:7,above,וַ,1.4551887270068913e-42
1304,GEN 1:7,above,יַּ֣עַשׂ,2.3775972047277766e-41
1305,GEN 1:7,above,אֱלֹהִים֮,1.4551887270068913e-42
1306,GEN 1:7,above,אֶת,4.05784568117692e-42
1307,GEN 1:7,above,הָ,1.4551887270068913e-42
1308,GEN 1:7,above,רָקִיעַ֒,2.3775972047277766e-41
1309,GEN 1:7,above,וַ,1.4551887270068913e-42
1310,GEN 1:7,above,יַּבְדֵּ֗ל,2.3775972047277766e-41
1311,GEN 1:7,above,בֵּ֤ין,2.3775972047277766e-41
1312,GEN 1:7,above,הַ,1.4551887270068913e-42
1313,GEN 1:7,above,מַּ֨יִם֙,2.3775972047277766e-41
1314,GEN 1:7,above,אֲשֶׁר֙,2.3775972047277766e-41
1315,GEN 1:7,above,מִ,1.4551887270068913e-42
1316,GEN 1:7,above,תַּ֣חַת,2.3775972047277766e-41
1317,GEN 1:7,above,לָ,1.4551887270068913e-42
1318,GEN 1:7,above,רָקִ֔יעַ,2.3775972047277766e-41
1319,GEN 1:7,above,וּ,1.4551887270068913e-42
1320,GEN 1:7,above,בֵ֣ין,2.3775972047277766e-41
1321,GEN 1:7,above,הַ,1.4551887270068913e-42
1322,GEN 1:7,above,מַּ֔יִם,2.3775972047277766e-41
1323,GEN 1:7,above,אֲשֶׁ֖ר,0.4745702867168543
1324,GEN 1:7,above,מֵ,0.6556341842992371
1325,GEN 1:7,above,עַ֣ל,2.3775972047277766e-41
1326,GEN 1:7,above,לָ,1.4551887270068913e-42
1327,GEN 1:7,above,רָקִ֑יעַ,2.3775972047277766e-41
1328,GEN 1:7,above,וַֽ,2.3775972047277766e-41
1329,GEN 1:7,above,יְהִי,1.4551887270068913e-42
1330,GEN 1:7,above,כֵֽן,1.4551887270068913e-42
1331,GEN 1:7,firmament,וַ,1.0850964664653204e-44
1332,GEN 1:7,firmament,יַּ֣עַשׂ,2.3775972047277766e-41
1333,GEN 1:7,firmament,אֱלֹהִים֮,3.0258102895763997e-44
1334,GEN 1:7,firmament,אֶת,4.05784568117692e-42
1335,GEN 1:7,firmament,הָ,1.0850964664653204e-44
1336,GEN 1:7,firmament,רָקִיעַ֒,2.3775972047277766e-41
1337,GEN 1:7,firmament,וַ,1.0850964664653204e-44
1338,GEN 1:7,firmament,יַּבְדֵּ֗ל,2.3775972047277766e-41
1339,GEN 1:7,firmament,בֵּ֤ין,2.3775972047277766e-41
1340,GEN 1:7,firmament,הַ,0.06629494411822281
1341,GEN 1:7,firmament,מַּ֨יִם֙,2.3775972047277766e-41
1342,GEN 1:7,firmament,אֲשֶׁר֙,2.3775972047277766e-41
1343,GEN 1:7,firmament,מִ,3.0258102895763997e-44
1344,GEN 1:7,firmament,תַּ֣חַת,2.3775972047277766e-41
1345,GEN 1:7,firmament,לָ,0.20458897959381656
1346,GEN 1:7,firmament,רָקִ֔יעַ,2.3775972047277766e-41
1347,GEN 1:7,firmament,וּ,1.3730474110517192e-44
1348,GEN 1:7,firmament,בֵ֣ין,2.3775972047277766e-41
1349,GEN 1:7,firmament,הַ,0.06629494411822281
1350,GEN 1:7,firmament,מַּ֔יִם,2.3775972047277766e-41
1351,GEN 1:7,firmament,אֲשֶׁ֖ר,1.1884242813071151e-43
1352,GEN 1:7,firmament,מֵ,6.34083226410069e-44
1353,GEN 1:7,firmament,עַ֣ל,0.28931117526312616
1354,GEN 1:7,firmament,לָ,0.20458897959381656
1355,GEN 1:7,firmament,רָקִ֑יעַ,0.2916885066951606
1356,GEN 1:7,firmament,וַֽ,2.3775972047277766e-41
1357,GEN 1:7,firmament,יְהִי,1.0850964664653204e-44
1358,GEN 1:7,firmament,כֵֽן,3.0258102895763997e-44
1359,GEN 1:7,was,וַ,1.0498109229378909e-44
1360,GEN 1:7,was,יַּ֣עַשׂ,2.3775972047277766e-41
1361,GEN 1:7,was,אֱלֹהִים֮,3.0258102895763997e-44
1362,GEN 1:7,was,אֶת,4.05784568117692e-42
1363,GEN 1:7,was,הָ,0.13514120673465027
1364,GEN 1:7,was,רָקִיעַ֒,2.3775972047277766e-41
1365,GEN 1:7,was,וַ,1.0498109229378909e-44
1366,GEN 1:7,was,יַּבְדֵּ֗ל,2.3775972047277766e-41
1367,GEN 1:7,was,בֵּ֤ין,2.3775972047277766e-41
1368,GEN 1:7,was,הַ,1.0498109229378909e-44
1369,GEN 1:7,was,מַּ֨יִם֙,2.3775972047277766e-41
1370,GEN 1:7,was,אֲשֶׁר֙,2.3775972047277766e-41
1371,GEN 1:7,was,מִ,3.0258102895763997e-44
1372,GEN 1:7,was,תַּ֣חַת,2.3775972047277766e-41
1373,GEN 1:7,was,לָ,1.0498109229378909e-44
1374,GEN 1:7,was,רָקִ֔יעַ,2.3775972047277766e-41
1375,GEN 1:7,was,וּ,1.3730474110517192e-44
1376,GEN 1:7,was,בֵ֣ין,2.3775972047277766e-41
1377,GEN 1:7,was,הַ,1.0498109229378909e-44
1378,GEN 1:7,was,מַּ֔יִם,2.3775972047277766e-41
1379,GEN 1:7,was,אֲשֶׁ֖ר,1.1884242813071151e-43
1380,GEN 1:7,was,מֵ,6.34083226410069e-44
1381,GEN 1:7,was,עַ֣ל,2.3775972047277766e-41
1382,GEN 1:7,was,לָ,1.0498109229378909e-44
1383,GEN 1:7,was,רָקִ֑יעַ,2.3775972047277766e-41
1384,GEN 1:7,was,וַֽ,2.3775972047277766e-41
1385,GEN 1:7,was,יְהִי,0.7248990673344315
1386,GEN 1:7,was,כֵֽן,3.0258102895763997e-44
1387,GEN 1:7,made,וַ,1.783474162703549e-44
1388,GEN 1:7,made,יַּ֣עַשׂ,0.07331420370903352
1389,GEN 1:7,made,אֱלֹהִים֮,0.8133784526867186
1390,GEN 1:7,made,אֶת,4.05784568117692e-42
1391,GEN 1:7,made,הָ,1.783474162703549e-44
1392,GEN 1:7,made,רָקִיעַ֒,2.3775972047277766e-41
1393,GEN 1:7,made,וַ,1.783474162703549e-44
1394,GEN 1:7,made,יַּבְדֵּ֗ל,2.3775972047277766e-41
1395,GEN 1:7,made,בֵּ֤ין,2.3775972047277766e-41
1396,GEN 1:7,made,הַ,1.783474162703549e-44
1397,GEN 1:7,made,מַּ֨יִם֙,2.3775972047277766e-41
1398,GEN 1:7,made,אֲשֶׁר֙,2.3775972047277766e-41
1399,GEN 1:7,made,מִ,3.0258102895763997e-44
1400,GEN 1:7,made,תַּ֣חַת,2.3775972047277766e-41
1401,GEN 1:7,made,לָ,1.783474162703549e-44
1402,GEN 1:7,made,רָקִ֔יעַ,2.3775972047277766e-41
1403,GEN 1:7,made,וּ,1.783474162703549e-44
1404,GEN 1:7,made,בֵ֣ין,2.3775972047277766e-41
1405,GEN 1:7,made,הַ,1.783474162703549e-44
1406,GEN 1:7,made,מַּ֔יִם,2.3775972047277766e-41
1407,GEN 1:7,made,אֲשֶׁ֖ר,1.1884242813071151e-43
1408,GEN 1:7,made,מֵ,6.34083226410069e-44
1409,GEN 1:7,made,עַ֣ל,2.3775972047277766e-41
1410,GEN 1:7,made,לָ,1.783474162703549e-44
1411,GEN 1:7,made,רָקִ֑יעַ,2.3775972047277766e-41
1412,GEN 1:7,made,וַֽ,2.3775972047277766e-41
1413,GEN 1:7,made,יְהִי,1.783474162703549e-44
1414,GEN 1:7,made,כֵֽן,3.0258102895763997e-44
1415,GEN 1:7,waters,וַ,3.0358735002771285e-45
1416,GEN 1:7,waters,יַּ֣עַשׂ,2.3775972047277766e-41
1417,GEN 1:7,waters,אֱלֹהִים֮,3.0258102895763997e-44
1418,GEN 1:7,waters,אֶת,4.05784568117692e-42
1419,GEN 1:7,waters,הָ,3.0358735002771285e-45
1420,GEN 1:7,waters,רָקִיעַ֒,2.3775972047277766e-41
1421,GEN 1:7,waters,וַ,3.0358735002771285e-45
1422,GEN 1:7,waters,יַּבְדֵּ֗ל,2.3775972047277766e-41
1423,GEN 1:7,waters,בֵּ֤ין,2.3775972047277766e-41
1424,GEN 1:7,waters,הַ,0.19674111259270372
1425,GEN 1:7,waters,מַּ֨יִם֙,2.3775972047277766e-41
1426,GEN 1:7,waters,אֲשֶׁר֙,2.3775972047277766e-41
1427,GEN 1:7,waters,מִ,3.0258102895763997e-44
1428,GEN 1:7,waters,תַּ֣חַת,2.3775972047277766e-41
1429,GEN 1:7,waters,לָ,0.1595388641045115
1430,GEN 1:7,waters,רָקִ֔יעַ,2.3775972047277766e-41
1431,GEN 1:7,waters,וּ,1.3730474110517192e-44
1432,GEN 1:7,waters,בֵ֣ין,2.3775972047277766e-41
1433,GEN 1:7,waters,הַ,0.19674111259270372
1434,GEN 1:7,waters,מַּ֔יִם,2.3775972047277766e-41
1435,GEN 1:7,waters,אֲשֶׁ֖ר,1.1884242813071151e-43
1436,GEN 1:7,waters,מֵ,6.34083226410069e-44
1437,GEN 1:7,waters,עַ֣ל,2.3775972047277766e-41
1438,GEN 1:7,waters,לָ,0.1595388641045115
1439,GEN 1:7,waters,רָקִ֑יעַ,2.3775972047277766e-41
1440,GEN 1:7,waters,וַֽ,2.3775972047277766e-41
1441,GEN 1:7,waters,יְהִי,4.129324832687586e-45
1442,GEN 1:7,waters,כֵֽן,3.0258102895763997e-44
1443,GEN 1:7,which,וַ,1.4551849979434622e-42
1444,GEN 1:7,which,יַּ֣עַשׂ,2.3775972047277766e-41
1445,GEN 1:7,which,אֱלֹהִים֮,1.4551849979434622e-42
1446,GEN 1:7,which,אֶת,4.05784568117692e-42
1447,GEN 1:7,which,הָ,1.4551849979434622e-42
1448,GEN 1:7,which,רָקִיעַ֒,2.3775972047277766e-41
1449,GEN 1:7,which,וַ,1.4551849979434622e-42
1450,GEN 1:7,which,יַּבְדֵּ֗ל,2.3775972047277766e-41
1451,GEN 1:7,which,בֵּ֤ין,2.3775972047277766e-41
1452,GEN 1:7,which,הַ,0.11746801555987323
1453,GEN 1:7,which,מַּ֨יִם֙,2.3775972047277766e-41
1454,GEN 1:7,which,אֲשֶׁר֙,2.3775972047277766e-41
1455,GEN 1:7,which,מִ,1.4551849979434622e-42
1456,GEN 1:7,which,תַּ֣חַת,2.3775972047277766e-41
1457,GEN 1:7,which,לָ,1.4551849979434622e-42
1458,GEN 1:7,which,רָקִ֔יעַ,2.3775972047277766e-41
1459,GEN 1:7,which,וּ,1.4551849979434622e-42
1460,GEN 1:7,which,בֵ֣ין,2.3775972047277766e-41
1461,GEN 1:7,which,הַ,0.11746801555987323
1462,GEN 1:7,which,מַּ֔יִם,2.3775972047277766e-41
1463,GEN 1:7,which,אֲשֶׁ֖ר,1.4551849979434622e-42
1464,GEN 1:7,which,מֵ,1.4551849979434622e-42
1465,GEN 1:7,which,עַ֣ל,2.3775972047277766e-41
1466,GEN 1:7,which,לָ,1.4551849979434622e-42
1467,GEN 1:7,which,רָקִ֑יעַ,2.3775972047277766e-41
1468,GEN 1:7,which,וַֽ,2.3775972047277766e-41
1469,GEN 1:7,which,יְהִי,1.4551849979434622e-42
1470,GEN 1:7,which,כֵֽן,1.4551849979434622e-42
1471,GEN 1:7,under,וַ,1.4551887270068913e-42
1472,GEN 1:7,under,יַּ֣עַשׂ,2.3775972047277766e-41
1473,GEN 1:7,under,אֱלֹהִים֮,1.4551887270068913e-42
1474,GEN 1:7,under,אֶת,4.05784568117692e-42
1475,GEN 1:7,under,הָ,1.4551887270068913e-42
1476,GEN 1:7,under,רָקִיעַ֒,2.3775972047277766e-41
1477,GEN 1:7,under,וַ,1.4551887270068913e-42
1478,GEN 1:7,under,יַּבְדֵּ֗ל,2.3775972047277766e-41
1479,GEN 1:7,under,בֵּ֤ין,2.3775972047277766e-41
1480,GEN 1:7,under,הַ,1.4551887270068913e-42
1481,GEN 1:7,under,מַּ֨יִם֙,2.3775972047277766e-41
1482,GEN 1:7,under,אֲשֶׁר֙,2.3775972047277766e-41
1483,GEN 1:7,under,מִ,0.8133784526867186
1484,GEN 1:7,under,תַּ֣חַת,2.3775972047277766e-41
1485,GEN 1:7,under,לָ,1.4551887270068913e-42
1486,GEN 1:7,under,רָקִ֔יעַ,2.3775972047277766e-41
1487,GEN 1:7,under,וּ,1.4551887270068913e-42
1488,GEN 1:7,under,בֵ֣ין,2.3775972047277766e-41
1489,GEN 1:7,under,הַ,1.4551887270068913e-42
1490,GEN 1:7,under,מַּ֔יִם,2.3775972047277766e-41
1491,GEN 1:7,under,אֲשֶׁ֖ר,1.4551887270068913e-42
1492,GEN 1:7,under,מֵ,1.4551887270068913e-42
1493,GEN 1:7,under,עַ֣ל,2.3775972047277766e-41
1494,GEN 1:7,under,לָ,1.4551887270068913e-42
1495,GEN 1:7,under,רָקִ֑יעַ,2.3775972047277766e-41
1496,GEN 1:7,under,וַֽ,2.3775972047277766e-41
1497,GEN 1:7,under,יְהִי,1.4551887270068913e-42
1498,GEN 1:7,under,כֵֽן,1.4551887270068913e-42
1499,GEN 1:7,from,וַ,7.523583353194511e-45
1500,GEN 1:7,from,יַּ֣עַשׂ,2.3775972047277766e-41
1501,GEN 1:7,from,אֱלֹהִים֮,3.0258102895763997e-44
1502,GEN 1:7,from,אֶת,4.05784568117692e-42
1503,GEN 1:7,from,הָ,7.523583353194511e-45
1504,GEN 1:7,from,רָקִיעַ֒,2.3775972047277766e-41
1505,GEN 1:7,from,וַ,7.523583353194511e-45
1506,GEN 1:7,from,יַּבְדֵּ֗ל,2.3775972047277766e-41
1507,GEN 1:7,from,בֵּ֤ין,2.3775972047277766e-41
1508,GEN 1:7,from,הַ,7.523583353194511e-45
1509,GEN 1:7,from,מַּ֨יִם֙,2.3775972047277766e-41
1510,GEN 1:7,from,אֲשֶׁר֙,2.3775972047277766e-41
1511,GEN 1:7,from,מִ,3.0258102895763997e-44
1512,GEN 1:7,from,תַּ֣חַת,2.3775972047277766e-41
1513,GEN 1:7,from,לָ,0.12254450808327119
1514,GEN 1:7,from,רָקִ֔יעַ,2.3775972047277766e-41
1515,GEN 1:7,from,וּ,0.5130599123733357
1516,GEN 1:7,from,בֵ֣ין,2.3775972047277766e-41
1517,GEN 1:7,from,הַ,7.523583353194511e-45
1518,GEN 1:7,from,מַּ֔יִם,2.3775972047277766e-41
1519,GEN 1:7,from,אֲשֶׁ֖ר,1.1884242813071151e-43
1520,GEN 1:7,from,מֵ,6.34083226410069e-44
1521,GEN 1:7,from,עַ֣ל,2.3775972047277766e-41
1522,GEN 1:7,from,לָ,0.12254450808327119
1523,GEN 1:7,from,רָקִ֑יעַ,2.3775972047277766e-41
1524,GEN 1:7,from,וַֽ,2.3775972047277766e-41
1525,GEN 1:7,from,יְהִי,7.523583353194511e-45
1526,GEN 1:7,from,כֵֽן,3.0258102895763997e-44
1527,GEN 1:7,the,וַ,5.251540997509585e-40
1528,GEN 1:7,the,יַּ֣עַשׂ,2.3775972047277766e-41
1529,GEN 1:7,the,אֱלֹהִים֮,3.0258102895763997e-44
1530,GEN 1:7,the,אֶת,0.043553724265024844
1531,GEN 1:7,the,הָ,0.25805519563198775
1532,GEN 1:7,the,רָקִיעַ֒,0.01652128305119099
1533,GEN 1:7,the,וַ,5.251540997509585e-40
1534,GEN 1:7,the,יַּבְדֵּ֗ל,0.016521283101579968
1535,GEN 1:7,the,בֵּ֤ין,0.016521283101579968
1536,GEN 1:7,the,הַ,0.3845855918695002
1537,GEN 1:7,the,מַּ֨יִם֙,0.016521283101579968
1538,GEN 1:7,the,אֲשֶׁר֙,0.016521283101579968
1539,GEN 1:7,the,מִ,0.016521283101579968
1540,GEN 1:7,the,תַּ֣חַת,0.016521283101579968
1541,GEN 1:7,the,לָ,0.3738917699113465
1542,GEN 1:7,the,רָקִ֔יעַ,0.016521283101579968
1543,GEN 1:7,the,וּ,0.13542140354442342
1544,GEN 1:7,the,בֵ֣ין,0.016521283101579968
1545,GEN 1:7,the,הַ,0.3845855918695002
1546,GEN 1:7,the,מַּ֔יִם,0.016521213363349753
1547,GEN 1:7,the,אֲשֶׁ֖ר,0.016521282975607527
1548,GEN 1:7,the,מֵ,0.01651774208842277
1549,GEN 1:7,the,עַ֣ל,2.115648052993976e-31
1550,GEN 1:7,the,לָ,0.3738917699113465
1551,GEN 1:7,the,רָקִ֑יעַ,2.3775972047277766e-41
1552,GEN 1:7,the,וַֽ,2.3775972047277766e-41
1553,GEN 1:7,the,יְהִי,0.004657527789266022
1554,GEN 1:7,the,כֵֽן,3.0258102895763997e-44
1555,GEN 1:7,so,וַ,2.665271094355549e-44
1556,GEN 1:7,so,יַּ֣עַשׂ,2.3775972047277766e-41
1557,GEN 1:7,so,אֱלֹהִים֮,3.0258102895763997e-44
1558,GEN 1:7,so,אֶת,4.05784568117692e-42
1559,GEN 1:7,so,הָ,2.665271094355549e-44
1560,GEN 1:7,so,רָקִיעַ֒,2.3775972047277766e-41
1561,GEN 1:7,so,וַ,2.665271094355549e-44
1562,GEN 1:7,so,יַּבְדֵּ֗ל,2.3775972047277766e-41
1563,GEN 1:7,so,בֵּ֤ין,2.3775972047277766e-41
1564,GEN 1:7,so,הַ,2.665271094355549e-44
1565,GEN 1:7,so,מַּ֨יִם֙,2.3775972047277766e-41
1566,GEN 1:7,so,אֲשֶׁר֙,2.3775972047277766e-41
1567,GEN 1:7,so,מִ,3.0258102895763997e-44
1568,GEN 1:7,so,תַּ֣חַת,2.3775972047277766e-41
1569,GEN 1:7,so,לָ,2.665271094355549e-44
1570,GEN 1:7,so,רָקִ֔יעַ,2.3775972047277766e-41
1571,GEN 1:7,so,וּ,2.665271094355549e-44
1572,GEN 1:7,so,בֵ֣ין,2.3775972047277766e-41
1573,GEN 1:7,so,הַ,2.665271094355549e-44
1574,GEN 1:7,so,מַּ֔יִם,2.3775972047277766e-41
1575,GEN 1:7,so,אֲשֶׁ֖ר,1.1884242813071151e-43
1576,GEN 1:7,so,מֵ,6.34083226410069e-44
1577,GEN 1:7,so,עַ֣ל,2.3775972047277766e-41
1578,GEN 1:7,so,לָ,2.665271094355549e-44
1579,GEN 1:7,so,רָקִ֑יעַ,2.3775972047277766e-41
1580,GEN 1:7,so,וַֽ,2.3775972047277766e-41
1581,GEN 1:7,so,יְהִי,2.665271094355549e-44
1582,GEN 1:7,so,כֵֽן,0.8133784526867186
1583,GEN 1:7,were,וַ,2.9625158435649446e-43
1584,GEN 1:7,were,יַּ֣עַשׂ,2.3775972047277766e-41
1585,GEN 1:7,were,אֱלֹהִים֮,2.9625158435649446e-43
1586,GEN 1:7,were,אֶת,4.05784568117692e-42
1587,GEN 1:7,were,הָ,2.9625158435649446e-43
1588,GEN 1:7,were,רָקִיעַ֒,2.3775972047277766e-41
1589,GEN 1:7,were,וַ,2.9625158435649446e-43
1590,GEN 1:7,were,יַּבְדֵּ֗ל,2.3775972047277766e-41
1591,GEN 1:7,were,בֵּ֤ין,2.3775972047277766e-41
1592,GEN 1:7,were,הַ,2.8894408742063383e-29
1593,GEN 1:7,were,מַּ֨יִם֙,2.3775972047277766e-41
1594,GEN 1:7,were,אֲשֶׁר֙,2.3775972047277766e-41
1595,GEN 1:7,were,מִ,2.9625158435649446e-43
1596,GEN 1:7,were,תַּ֣חַת,2.3775972047277766e-41
1597,GEN 1:7,were,לָ,3.2436632986337266e-39
1598,GEN 1:7,were,רָקִ֔יעַ,2.3775972047277766e-41
1599,GEN 1:7,were,וּ,2.9625158435649446e-43
1600,GEN 1:7,were,בֵ֣ין,2.3775972047277766e-41
1601,GEN 1:7,were,הַ,2.8894408742063383e-29
1602,GEN 1:7,were,מַּ֔יִם,2.3775972047277766e-41
1603,GEN 1:7,were,אֲשֶׁ֖ר,2.9626571335748794e-43
1604,GEN 1:7,were,מֵ,2.9625158435649446e-43
1605,GEN 1:7,were,עַ֣ל,2.3775972047277766e-41
1606,GEN 1:7,were,לָ,3.2436632986337266e-39
1607,GEN 1:7,were,רָקִ֑יעַ,2.3775972047277766e-41
1608,GEN 1:7,were,וַֽ,2.3775972047277766e-41
1609,GEN 1:7,were,יְהִי,0.2239867416044435
1610,GEN 1:7,were,כֵֽן,2.9625158435649446e-43
